filename,width,height,class,xmin,ymin,xmax,ymax
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,484,382,499,425
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,782,303,795,337
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,497,382,514,424
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,835,388,850,425
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,543,326,556,359
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,1391,491,1413,541
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,goalkeeper,1,406,20,448
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,889,361,908,401
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,1543,459,1562,507
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,612,317,626,352
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,451,627,478,687
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,1129,381,1145,423
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,referee,1838,688,1878,755
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,1084,527,1105,580
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,referee,675,435,690,481
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,1166,571,1190,626
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,509,530,530,594
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,543,559,565,617
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,1327,318,1342,358
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,1300,503,1321,561
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,1120,583,1143,644
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,player,292,733,329,798
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,referee,580,250,594,283
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,goalkeeper,1752,379,1779,421
42ba34_3_4_png.rf.3aa31a4ec26896b61560ce30f3ca8a65.jpg,1920,1080,ball,1542,495,1551,507
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,referee,470,205,483,245
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,817,224,834,257
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,584,219,607,271
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,1162,220,1178,258
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,1413,353,1443,414
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,936,262,952,308
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,687,260,703,310
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,1248,269,1265,319
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,1148,266,1167,313
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,825,286,848,339
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,referee,1193,313,1212,366
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,1085,333,1106,388
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,513,267,531,316
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,626,352,651,412
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,1125,466,1150,533
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,1482,393,1504,459
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,1512,420,1541,486
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,288,502,315,576
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,1090,756,1129,846
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,1276,424,1304,492
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,887,199,904,236
42ba34_5_1_png.rf.377874b4db2ab99a1dcd9de5aa55811a.jpg,1920,1080,player,1133,194,1149,232
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,399,381,440,439
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,1202,165,1219,205
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,goalkeeper,130,318,150,370
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,721,239,741,291
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,474,425,502,484
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,referee,915,389,934,450
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,referee,1730,917,1778,1029
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,811,246,831,292
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,189,621,225,700
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,1608,309,1629,367
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,1706,364,1725,431
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,922,287,951,339
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,359,324,390,378
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,406,423,445,480
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,456,440,484,505
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,1666,270,1686,322
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,1194,398,1225,461
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,746,573,774,646
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,341,601,391,673
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,1493,558,1523,644
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,1254,365,1274,431
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,1379,544,1414,625
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,player,867,535,912,603
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,referee,936,122,953,156
2e57b9_1_8_png.rf.3ad6daa99d04cabafdb0a2d7a80d68dc.jpg,1920,1080,ball,473,424,484,434
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,referee,311,399,326,428
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,1061,449,1075,491
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,1344,460,1358,503
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,964,413,978,449
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,597,404,613,438
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,704,465,720,508
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,1176,507,1197,557
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,1683,542,1723,598
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,1733,557,1770,611
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,388,427,406,467
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,637,591,657,656
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,referee,932,519,949,572
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,692,515,714,569
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,349,528,376,580
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,328,501,349,554
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,1280,546,1310,602
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,1428,643,1465,711
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,1105,734,1149,819
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,337,569,365,640
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,1176,558,1215,615
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,1594,661,1618,735
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,player,812,703,854,783
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,ball,1738,560,1752,573
40cd38_7_3_png.rf.3afbcfce24809cb14cb7f6160663c639.jpg,1920,1080,goalkeeper,1657,470,1683,518
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,961,255,976,284
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,957,463,972,511
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,938,297,951,326
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,778,250,791,279
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,referee,1007,754,1038,842
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,1137,293,1151,332
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,742,263,757,291
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,1065,311,1081,350
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,1209,367,1223,408
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,653,319,668,356
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,goalkeeper,1704,341,1725,381
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,1330,284,1345,319
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,597,447,614,494
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,referee,802,355,817,397
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,1046,360,1061,402
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,604,377,621,422
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,goalkeeper,95,372,117,419
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,743,408,760,455
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,913,355,929,395
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,621,362,639,403
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,1606,410,1621,459
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,1187,722,1220,797
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,695,555,724,610
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,referee,693,224,710,262
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,player,1073,228,1090,267
42ba34_3_1_png.rf.3dfe37a449d93ec8ec5d7cbf337792ea.jpg,1920,1080,ball,1318,314,1326,323
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,referee,836,54,855,91
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,1047,75,1069,122
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,ball,1549,683,1564,697
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,700,179,723,237
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,681,210,696,269
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,543,337,573,415
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,864,380,887,457
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,1251,360,1270,442
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,938,236,963,302
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,447,440,472,525
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,1147,169,1170,231
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,790,316,823,384
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,869,540,898,642
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,referee,750,398,780,481
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,841,606,878,702
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,1111,307,1172,382
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,1725,262,1755,335
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,490,397,523,482
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,341,671,382,778
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,380,626,422,715
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,1261,666,1318,767
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,791,888,847,1006
54745b_1_8_png.rf.3f766560eef345866eb9546087a3acf0.jpg,1920,1080,player,1549,616,1623,718
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,referee,450,234,467,277
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,998,341,1024,398
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,1167,287,1190,327
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,1185,291,1214,339
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,1138,274,1166,319
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,1000,370,1024,429
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,1331,288,1351,337
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,referee,915,308,941,361
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,914,264,933,309
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,1211,334,1232,391
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,471,291,489,341
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,974,409,997,476
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,627,387,664,446
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,1057,415,1084,482
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,314,349,336,410
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,1422,343,1445,400
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,622,472,653,552
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,1322,385,1354,453
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,1526,533,1557,615
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,1316,550,1354,638
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,1543,393,1573,462
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,player,1009,522,1048,598
798b45_7_1_png.rf.408b9c01c8fc2a855076eb5f12f93340.jpg,1920,1080,ball,337,391,347,402
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,referee,1029,254,1046,281
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,1603,352,1616,388
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,ball,1136,762,1153,774
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,goalkeeper,499,365,513,404
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,1094,297,1108,335
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,referee,1721,1049,1747,1079
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,932,316,951,352
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,960,656,991,725
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,773,387,796,429
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,947,680,980,746
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,693,445,716,489
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,referee,781,533,802,589
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,759,496,785,553
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,1566,795,1590,870
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,842,377,855,421
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,1144,417,1162,465
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,445,742,471,810
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,1095,408,1122,452
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,1556,483,1582,537
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,583,489,610,538
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,1267,565,1304,617
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,602,563,637,621
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,471,676,502,745
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,707,641,740,708
a9f16c_8_3_png.rf.402aca5ae0150e839d310d54d4e85b7c.jpg,1920,1080,player,775,513,798,570
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,referee,641,242,658,274
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,438,413,458,461
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,800,309,814,342
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,1144,319,1162,360
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,1256,358,1279,400
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,820,371,838,412
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,437,509,461,559
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,1284,297,1299,331
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,1181,332,1206,368
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,1029,296,1048,332
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,1324,339,1341,379
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,800,346,824,386
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,745,285,764,323
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,1516,367,1536,415
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,referee,1153,373,1169,422
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,1325,415,1351,463
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,902,495,925,560
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,421,455,446,517
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,513,329,533,373
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,678,411,697,461
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,1480,461,1499,521
42ba34_1_1_png.rf.4903de60475ca4315c880d4e358b2a4e.jpg,1920,1080,player,743,584,779,651
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,801,434,815,471
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,1222,457,1244,497
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,1260,455,1283,494
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,731,436,744,475
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,663,492,682,534
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,895,481,916,528
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,272,583,306,630
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,referee,797,513,814,561
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,1209,568,1232,624
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,1620,571,1640,632
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,791,570,813,624
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,1180,575,1209,629
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,1646,645,1671,710
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,1621,632,1648,702
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,referee,1690,834,1717,926
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,545,550,563,602
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,831,647,858,715
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,745,637,778,695
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,396,626,435,688
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,referee,987,362,998,387
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,127,564,148,615
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,player,105,579,133,616
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,ball,96,613,106,620
744b27_3_2_png.rf.3abfde42dcc69ac7148f9bd865ba4140.jpg,1920,1080,goalkeeper,612,424,634,468
08fd33_6_2_png.rf.47570a7d8fa5243877c147d323c66fad.jpg,1920,1080,player,500,275,545,329
08fd33_6_2_png.rf.47570a7d8fa5243877c147d323c66fad.jpg,1920,1080,referee,503,193,535,235
08fd33_6_2_png.rf.47570a7d8fa5243877c147d323c66fad.jpg,1920,1080,player,1090,193,1110,239
